EZH1,RNF2
EZH1,CBX6
EZH1,EED
EZH1,JARID2
EZH1,CBX7
EZH1,ASXL1
EZH1,MTF2
EZH1,BMI1
EZH1,RBBP7
EZH1,PHC1
EZH1,CBX8
EZH1,SUZ12
EZH1,CBX4
EZH1,ZFP423
EZH1,SIRT1
EZH1,CBX7
EZH1,CBX6
EZH1,ZFP423
EZH1,ASXL1
EZH1,PHC1
EZH1,JARID2
EZH2,UHRF1
EZH2,AKT1
EZH2,DNMT1
EZH2,POLR2E
EZH2,NANOG
EZH2,BRCA1
EZH2,SUZ12
EZH2,POLR2I
EZH2,HDAC2
EZH2,MDM2
EZH2,E2F6
EZH2,DNMT3A
EZH2,POLR2H
EZH2,MYC
EZH2,CDKN1A
EZH2,CBX8
EZH2,CBX4
EZH2,BMI1
EZH2,NOTCH1
EZH2,POLR2B
EZH2,RBBP7
EZH2,SMARCA4
EZH2,HDAC3
EZH2,POLR2J
EZH2,MYCN
EZH2,RARG
EZH2,SNAI1
EZH2,POLR2A
EZH2,POLR2K
EZH2,CHD4
EZH2,EP300
EZH2,GATA4
EZH2,TOP2A
EZH2,NCOR1
EZH2,RARA
EZH2,ASH2L
EZH2,HIST1H2AF
EZH2,PHF1
EZH2,HIST1H2AK
EZH2,RNF2
EZH2,HTT
EZH2,MTF2
EZH2,DNMT1
EZH2,MYCN
EZH2,HDAC2
EZH2,RBBP4
EZH2,HIST1H2BK
EZH2,TOP2A
EZH2,SNAI1
EZH2,MYC
EZH2,RARA
EZH2,PHF1
EZH2,CHD4
EZH2,RNF2
EZH2,POLR2A
EZH2,EZH1
EZH2,CBX6
EZH2,EP300
EZH2,RARG
EZH2,NCOA3
EZH2,EED
EZH2,TRP53
EZH2,AKT1
EZH2,RYBP
EZH2,NCOA6
EZH2,SMARCA4
EZH2,POLR2E
EZH2,POLR2K
EZH2,JARID2
EZH2,CBX7
EZH2,HTT
EZH2,ASXL1
EZH2,CCND1
EZH2,MTF2
EZH2,GATA4
EZH2,BMI1
EZH2,RBBP7
EZH2,POLR2B
EZH2,HDAC1
EZH2,HIST1H2BB
EZH2,POLR1C
EZH2,TET2
EZH2,UHRF1
EZH2,HDAC3
EZH2,BRCA1
EZH2,ASH2L
EZH2,NOTCH1
EZH2,ATM
EZH2,CDKN1A
EZH2,PHC1
EZH2,CBX8
EZH2,MDM2
EZH2,NANOG
EZH2,PAX6
EZH2,HIST1H2AF
EZH2,SUZ12
EZH2,CBX4
EZH2,DNMT3A
EZH2,POLR2J
EZH2,POLR2H
EZH2,E2F6
EZH2,HIST1H2AK
EZH2,POLR2I
EZH2,SIRT1
EZH2,NCOR1
EZH2,POLR1C
EZH2,NCOA3
EZH2,PAX6
EZH2,CCND1
EZH2,TET2
EZH2,HIST1H2BB
EZH2,RYBP
EZH2,HDAC1
EZH2,RBBP4
EZH2,SIRT1
EZH2,EED
EZH2,EZH1
EZH2,TRP53
EZH2,CBX7
EZH2,CBX6
EZH2,NCOA6
EZH2,ASXL1
EZH2,HIST1H2BK
EZH2,ATM
EZH2,PHC1
EZH2,JARID2
FOSL2,MAPK13
FOSL2,JUN
FOSL2,JUND
FOSL2,MAPK8
FOSL2,MAPK11
FOSL2,MAPK13
FOSL2,MAPK11
FOSL2,JUND
FOSL2,JUN
FOSL2,MAPK8
FOXA2,AKT1
FOXA2,NANOG
FOXA2,HNF4A
FOXA2,POU5F1
FOXA2,GLI1
FOXA2,SOX17
FOXA2,GATA6
FOXA2,GLI1
FOXA2,SOX2
FOXA2,BMP4
FOXA2,AKT1
FOXA2,HNF4A
FOXA2,POU5F1
FOXA2,OTX2
FOXA2,GLI2
FOXA2,GATA4
FOXA2,SOX17
FOXA2,GATA6
FOXA2,NANOG
FOXA2,PAX6
FOXA2,HES6
FOXA2,SIRT1
FOXA2,GLI2
FOXA2,GATA4
FOXA2,BMP4
FOXA2,HES6
FOXA2,PAX6
FOXA2,SOX2
FOXA2,SIRT1
FOXA2,OTX2
FOXD3,NANOG
FOXD3,POU5F1
FOXD3,MITF
FOXD3,SOX2
FOXD3,MITF
FOXD3,POU5F1
FOXD3,NANOG
FOXD3,SOX2
FOXH1,SMAD4
FOXH1,SMAD3
FOXH1,TDGF1
FOXH1,SMAD4
FOXH1,TDGF1
FOXH1,SMAD3
FOXH1,LEFTY1
FOXH1,SMAD2
FOXH1,LEFTY1
FOXH1,SMAD2
FOXO1,AKT1
FOXO1,CTNNB1
FOXO1,HNF4A
FOXO1,SREBF1
FOXO1,IRF4
FOXO1,MYC
FOXO1,CDKN1A
FOXO1,TFEB
FOXO1,SIRT3
FOXO1,IKBKB
FOXO1,ETS1
FOXO1,SMAD3
FOXO1,NDN
FOXO1,FOXO3
FOXO1,MAPK3
FOXO1,MYC
FOXO1,ATF4
FOXO1,EBF1
FOXO1,NDN
FOXO1,TFEB
FOXO1,FOXO3
FOXO1,NR3C1
FOXO1,TRP53
FOXO1,AKT1
FOXO1,SGK1
FOXO1,HNF4A
FOXO1,SREBF1
FOXO1,CTNNB1
FOXO1,IKBKB
FOXO1,CCND1
FOXO1,SMAD3
FOXO1,CDKN1A
FOXO1,KLF2
FOXO1,MAPK8
FOXO1,SMAD2
FOXO1,HDAC4
FOXO1,SIRT2
FOXO1,MAPK11
FOXO1,ETS1
FOXO1,IRF4
FOXO1,MAPK3
FOXO1,SIRT3
FOXO1,SIRT1
FOXO1,KLF2
FOXO1,SIRT2
FOXO1,EBF1
FOXO1,MAPK11
FOXO1,CCND1
FOXO1,NR3C1
FOXO1,HDAC4
FOXO1,SIRT1
FOXO1,TRP53
FOXO1,ATF4
FOXO1,MAPK8
FOXO1,SGK1
FOXO1,SMAD2
FOXO3,AKT1
FOXO3,CTNNB1
FOXO3,MDM2
FOXO3,HIF1A
FOXO3,MYC
FOXO3,SMAD4
FOXO3,SIRT3
FOXO3,IKBKB
FOXO3,SMAD3
FOXO3,CITED2
FOXO3,CITED2
FOXO3,SMAD4
FOXO3,MYC
FOXO3,EP300
FOXO3,TRP53
FOXO3,AKT1
FOXO3,SGK1
FOXO3,HSP90AA1
FOXO3,CTNNB1
FOXO3,JUN
FOXO3,IKBKB
FOXO3,SMAD3
FOXO3,FOXO1
FOXO3,ATM
FOXO3,HIF1A
FOXO3,MDM2
FOXO3,BNIP3
FOXO3,MAPK8
FOXO3,SMAD2
FOXO3,SIRT2
FOXO3,MAPK11
FOXO3,MAPK3
FOXO3,SIRT3
FOXO3,SIRT1
FOXO3,MAPK3
FOXO3,FOXO1
FOXO3,EP300
FOXO3,SIRT2
FOXO3,MAPK11
FOXO3,HSP90AA1
FOXO3,SIRT1
FOXO3,BNIP3
FOXO3,JUN
FOXO3,TRP53
FOXO3,MAPK8
FOXO3,ATM
FOXO3,SGK1
FOXO3,SMAD2
FUS,POLR2E
FUS,XAB2
FUS,POLR2I
FUS,DDX5
FUS,POLR2H
FUS,CDC5L
FUS,CTNNBL1
FUS,SFPQ
FUS,POLR2B
FUS,POLR2J
FUS,HNRNPK
FUS,SRRT
FUS,POLR2K
FUS,UBQLN2
FUS,YBX1
FUS,SNURF
FUS,ELAVL2
FUS,HNRNPK
FUS,SRSF6
FUS,PAPOLA
FUS,SFPQ
FUS,DDX5
FUS,CDC5L
FUS,POLR2B
FUS,HNRNPD
FUS,SRSF3
FUS,RBMX
FUS,YBX1
FUS,XAB2
FUS,ELAVL2
FUS,UBQLN2
FUS,WBP11
FUS,PLRG1
FUS,SNURF
FUS,POLR2J
FUS,POLR2E
FUS,POLR2H
FUS,CTNNBL1
FUS,POLR2K
FUS,SRRT
FUS,POLR2I
FUS,PAPOLA
FUS,RBMX
FUS,WBP11
FUS,PLRG1
FUS,SRSF3
FUS,SRSF6
FUS,HNRNPD
FXR1,FXR2
FXR1,FXR2
FXR2,FXR1
FXR2,FXR1
GATA3,KAT2B
GATA3,AKT1
GATA3,STAT5A
GATA3,DDX5
GATA3,IRF4
GATA3,MYC
GATA3,RUNX1
GATA3,IL33
GATA3,NOTCH1
GATA3,EOMES
GATA3,RUNX3
GATA3,NRIP1
GATA3,ZFPM1
GATA3,NFIL3
GATA3,EP300
GATA3,EBF1
GATA3,TCF7
GATA3,NCOA3
GATA3,HSP90AA1
GATA3,HIST1H2BB
GATA3,CITED1
GATA3,HDAC1
GATA3,SOX4
GATA3,NRIP1
GATA3,HIST1H2BK
GATA3,MYC
GATA3,IL33
GATA3,EBF1
GATA3,EOMES
GATA3,EP300
GATA3,SOX4
GATA3,RUNX1
GATA3,SATB1
GATA3,NCOA3
GATA3,AKT1
GATA3,TCF12
GATA3,NFIL3
GATA3,HSP90AA1
GATA3,STAT5A
GATA3,JUN
GATA3,CITED1
GATA3,ZFPM1
GATA3,TCF7
GATA3,ATF2
GATA3,DDX5
GATA3,KAT2B
GATA3,HDAC1
GATA3,HIST1H2BB
GATA3,RUNX3
GATA3,LDB1
GATA3,NOTCH1
GATA3,IRF4
GATA3,JUN
GATA3,HIST1H2BK
GATA3,ATF2
GATA3,SATB1
GATA3,LDB1
GATA3,TCF12
GATA4,NANOG
GATA4,SRF
GATA4,HNF4A
GATA4,HEY2
GATA4,NFATC4
GATA4,POU5F1
GATA4,SMAD4
GATA4,DMRT1
GATA4,SOX17
GATA4,SMARCA4
GATA4,SMAD3
GATA4,TBX18
GATA4,FOXA2
GATA4,ZFPM1
GATA4,GJA1
GATA4,EP300
GATA4,SRF
GATA4,SOX2
GATA4,NFATC4
GATA4,SMAD4
GATA4,EZH2
GATA4,GJA1
GATA4,EP300
GATA4,BMP4
GATA4,KLF4
GATA4,HNF4A
GATA4,POU5F1
GATA4,HEY2
GATA4,SMARCA4
GATA4,MEF2A
GATA4,JARID2
GATA4,NFATC1
GATA4,ZFPM1
GATA4,SOX7
GATA4,MEF2C
GATA4,SMAD3
GATA4,SOX17
GATA4,HOPX
GATA4,FOXA2
GATA4,NFATC3
GATA4,NANOG
GATA4,PAX6
GATA4,SMAD2
GATA4,DMRT1
GATA4,TBX18
GATA4,BMP4
GATA4,SOX7
GATA4,EZH2
GATA4,HOPX
GATA4,PAX6
GATA4,SOX2
GATA4,KLF4
GATA4,NFATC3
GATA4,MEF2A
GATA4,NFATC1
GATA4,SMAD2
GATA4,MEF2C
GATA4,JARID2
GATA6,NANOG
GATA6,TBX3
GATA6,POU5F1
GATA6,SOX17
GATA6,SOX2
GATA6,KLF4
GATA6,POU5F1
GATA6,ZFPM1
GATA6,SOX7
GATA6,SOX17
GATA6,FOXA2
GATA6,TBX3
GATA6,NANOG
GATA6,FOXA2
GATA6,ZFPM1
GATA6,SOX7
GATA6,SOX2
GATA6,KLF4
GATAD2B,EHMT2
GATAD2B,HDAC2
GATAD2B,SALL4
GATAD2B,CHD5
GATAD2B,RBBP7
GATAD2B,BRD7
GATAD2B,TRP53
GATAD2B,HDAC2
GATAD2B,RBBP4
GATAD2B,BRD7
GATAD2B,RBBP7
GATAD2B,HIST1H2BK
GATAD2B,BRPF1
GATAD2B,HDAC1
GATAD2B,HIST1H2BB
GATAD2B,EHMT2
GATAD2B,UBTF
GATAD2B,TAF1A
GATAD2B,CHD4
GATAD2B,MBD2
GATAD2B,CHD5
GATAD2B,MTA3
GATAD2B,SALL4
GATAD2B,EP300
GATAD2B,PML
GATAD2B,CHD4
GATAD2B,EP300
GATAD2B,MTA3
GATAD2B,MBD2
GATAD2B,PML
GATAD2B,TAF1A
GATAD2B,HIST1H2BB
GATAD2B,HDAC1
GATAD2B,RBBP4
GATAD2B,TRP53
GATAD2B,HIST1H2BK
GATAD2B,BRPF1
GATAD2B,UBTF
Gene1,Gene2
GLI1,SMARCB1
GLI1,SMARCB1
GLI1,GLI2
GLI1,CCND1
GLI1,BMI1
GLI1,FOXA2
GLI1,BMI1
GLI1,FOXA2
GLI1,GLI2
GLI1,CCND1
GLI2,TULP3
GLI2,CTNNB1
GLI2,GLI1
GLI2,FOXA2
GLI2,GLI1
GLI2,TULP3
GLI2,BMP4
GLI2,CTNNB1
GLI2,CCND1
GLI2,FOXA2
GLI2,BMP4
GLI2,CCND1
GLIS2,CTBP1
GLIS2,CTBP1
GNRH1,APP
GNRH1,TRH
GNRH1,FST
GNRH1,NDN
GNRH1,EGR1
GNRH1,NDN
GNRH1,EGR1
GNRH1,FST
GNRH1,TRH
GNRH1,APP
GRIN1,APP
GRIN1,APP
GRIN1,HTT
GRIN1,EPS8
GRIN1,MAPK3
GRIN1,MAPK3
GRIN1,EPS8
GRIN1,HTT
GTF2A1L,GTF2H4
GTF2A1L,POLR2I
GTF2A1L,POLR2H
GTF2A1L,POLR2B
GTF2A1L,ERCC3
GTF2A1L,TBPL1
GTF2A1L,POLR2A
GTF2A1L,POLR2H
GTF2A1L,POLR2K
GTF2A1L,POLR2I
GTF2A1L,GTF2H4
GTF2A1L,ERCC3
GTF2A1L,POLR2B
GTF2A1L,POLR2A
GTF2A1L,POLR2K
GTF2A1L,TBPL1
GTF2H3,GTF2H4
GTF2H3,POLR2E
GTF2H3,XAB2
GTF2H3,POLR2I
GTF2H3,MED31
GTF2H3,POLR2H
GTF2H3,TAF9
GTF2H3,MLLT1
GTF2H3,ERCC3
GTF2H3,DDB1
GTF2H3,TAF5
GTF2H3,PARP1
GTF2H3,DDB2
GTF2H3,POLR2B
GTF2H3,DDB1
GTF2H3,TAF10
GTF2H3,TAF6
GTF2H3,POLR2B
GTF2H3,POLR1A
GTF2H3,ERCC3
GTF2H3,MED31
GTF2H3,POLR1C
GTF2H3,COPS2
GTF2H3,POLR1B
GTF2H3,POLR1E
GTF2H3,UBTF
GTF2H3,TCEA1
GTF2H3,TAF1A
GTF2H3,TBPL1
GTF2H3,POLR2A
GTF2H3,ERCC8
GTF2H3,EP300
GTF2H3,TAF9
GTF2H3,XAB2
GTF2H3,TAF1
GTF2H3,PIAS1
GTF2H3,DDB2
GTF2H3,PARP1
GTF2H3,MLLT1
GTF2H3,POLR2J
GTF2H3,TAF5
GTF2H3,POLR2E
GTF2H3,POLR2H
GTF2H3,POLR2K
GTF2H3,POLR2I
GTF2H3,PIAS3
GTF2H3,GTF2H4
GTF2H3,POLR2J
GTF2H3,TAF6
GTF2H3,POLR2A
GTF2H3,POLR2K
GTF2H3,ERCC8
GTF2H3,POLR1A
GTF2H3,EP300
GTF2H3,PIAS3
GTF2H3,POLR1C
GTF2H3,TAF1A
GTF2H3,PIAS1
GTF2H3,TAF1
GTF2H3,POLR1B
GTF2H3,COPS2
GTF2H3,TBPL1
GTF2H3,TAF10
GTF2H3,POLR1E
GTF2H3,TCEA1
GTF2H3,UBTF
GTF2H4,DDB1
GTF2H4,GTF2A1L
GTF2H4,TAF10
GTF2H4,TAF6
GTF2H4,POLR2B
GTF2H4,POLR1A
GTF2H4,ERCC3
GTF2H4,POLR1C
GTF2H4,COPS2
GTF2H4,POLR1B
GTF2H4,POLR1E
GTF2H4,UBTF
GTF2H4,TCEA1
GTF2H4,TAF1A
GTF2H4,POLR2A
GTF2H4,ERCC8
GTF2H4,EP300
GTF2H4,TAF9
GTF2H4,XAB2
GTF2H4,TAF1
GTF2H4,GTF2H3
GTF2H4,MED21
GTF2H4,PIAS1
GTF2H4,DDB2
GTF2H4,PARP1
GTF2H4,MLLT1
GTF2H4,POLR2J
GTF2H4,TAF5
GTF2H4,POLR2E
GTF2H4,POLR2H
GTF2H4,POLR2K
GTF2H4,POLR2I
GTF2H4,PIAS3
GTF2H4,POLR2E
GTF2H4,XAB2
GTF2H4,POLR2I
GTF2H4,POLR2H
GTF2H4,TAF9
GTF2H4,GTF2A1L
GTF2H4,MLLT1
GTF2H4,ERCC3
GTF2H4,DDB1
GTF2H4,TAF5
GTF2H4,PARP1
GTF2H4,DDB2
GTF2H4,POLR2B
GTF2H4,GTF2H3
GTF2H4,MED21
GTF2H4,POLR2J
GTF2H4,TAF6
GTF2H4,POLR2A
GTF2H4,POLR2K
GTF2H4,ERCC8
GTF2H4,POLR1A
GTF2H4,EP300
GTF2H4,PIAS3
GTF2H4,POLR1C
GTF2H4,TAF1A
GTF2H4,PIAS1
GTF2H4,TAF1
GTF2H4,POLR1B
GTF2H4,COPS2
GTF2H4,TAF10
GTF2H4,POLR1E
GTF2H4,TCEA1
GTF2H4,UBTF
GTF2I,CDC5L
GTF2I,CDC5L
GTF2I,PIAS2
GTF2I,PIAS2
GTF3C1,POLR3D
GTF3C1,POLR2E
GTF3C1,POLR2H
GTF3C1,GTF3C5
GTF3C1,POLR3F
GTF3C1,POLR2K
GTF3C1,POLR3F
GTF3C1,GTF3C5
GTF3C1,POLR1C
GTF3C1,POLR3D
GTF3C1,POLR2E
GTF3C1,POLR2H
GTF3C1,POLR2K
GTF3C1,POLR3B
GTF3C1,POLR3B
GTF3C1,POLR1C
GTF3C5,POLR3D
GTF3C5,POLR2E
GTF3C5,POLR2H
GTF3C5,POLR3F
GTF3C5,BRD7
GTF3C5,POLR1C
GTF3C5,POLR3D
GTF3C5,GTF3C1
GTF3C5,POLR2E
GTF3C5,POLR2H
GTF3C5,POLR2K
GTF3C5,POLR3B
GTF3C5,POLR3F
GTF3C5,BRD7
GTF3C5,POLR2K
GTF3C5,GTF3C1
GTF3C5,POLR3B
GTF3C5,POLR1C
H1F0,RB1
H1F0,HIST1H1D
H1F0,EP400
H1F0,HIST1H1A
H1F0,HMGB2
H1F0,HMGA2
H1F0,HIST1H1B
H1F0,HIST1H4K
H1F0,HIST1H2BL
H1F0,HIST1H2BF
H1F0,HIST1H2BN
H1F0,TRP53
H1F0,RB1
H1F0,HMGB2
H1F0,HIST1H1D
H1F0,HIST1H2BL
H1F0,HIST1H2BF
H1F0,HIST1H2BN
H1F0,HIST1H1B
H1F0,EP400
H1F0,HMGA2
H1F0,HIST1H1A
H1F0,TRP53
H1F0,HIST1H4K
HCFC1,PELP1
HCFC1,E2F6
HCFC1,TAF9
HCFC1,RUVBL1
HCFC1,SIN3A
HCFC1,TAF6
HCFC1,CREB3
HCFC1,RUVBL2
HCFC1,PELP1
HCFC1,PHF20
HCFC1,RNF2
HCFC1,ASH2L
HCFC1,TAF9
HCFC1,TAF1
HCFC1,RUVBL1
HCFC1,ARID1A
HCFC1,E2F6
HCFC1,ASXL1
HCFC1,PHF20
HCFC1,TAF6
HCFC1,ASH2L
HCFC1,RNF2
HCFC1,TAF1
HCFC1,CREB3
HCFC1,RUVBL2
HCFC1,ASXL1
HCFC1,ARID1A
HCFC1,SIN3A
HDAC1,KAT2B
HDAC1,SP1
HDAC1,STAT5A
HDAC1,DNMT1
HDAC1,PHB2
HDAC1,SIN3B
HDAC1,CTNNB1
HDAC1,EHMT2
HDAC1,E2F4
HDAC1,SUZ12
HDAC1,MYBL2
HDAC1,HDAC2
HDAC1,DNMT3A
HDAC1,RB1
HDAC1,RUNX1
HDAC1,CDKN1A
HDAC1,CDC5L
HDAC1,SMAD4
HDAC1,RELA
HDAC1,SALL4
HDAC1,RBL1
HDAC1,CHD5
HDAC1,RUVBL1
HDAC1,RBBP7
HDAC1,SAP30
HDAC1,BRD7
HDAC1,SALL1
HDAC1,SMARCA4
HDAC1,SMAD3
HDAC1,HDAC3
HDAC1,KDM5B
HDAC1,RBPJ
HDAC1,GATAD2B
HDAC1,HDAC11
HDAC1,SMARCA5
HDAC1,PHF12
HDAC1,NRIP1
HDAC1,MEN1
HDAC1,CHD4
HDAC1,ING1
HDAC1,RCOR2
HDAC1,EP300
HDAC1,MTA3
HDAC1,NCOR1
HDAC1,ASH2L
HDAC1,TLE1
HDAC1,HIST1H2AF
HDAC1,MBD2
HDAC1,HIST1H2AK
HDAC1,CTBP1
HDAC1,REST
HDAC1,EZH2
HDAC1,HDAC10
HDAC1,PML
HDAC1,TCF7
HDAC1,HIST1H4K
HDAC1,TBL1X
HDAC1,HDAC7
HDAC1,SMARCC1
HDAC1,DDX20
HDAC1,CCND1
HDAC1,TAF1A
HDAC1,HDAC4
HDAC1,SOX2
HDAC1,HIST1H2BB
HDAC1,TRRAP
HDAC1,E2F1
HDAC1,GATA3
HDAC1,RB1
HDAC1,DNMT1
HDAC1,NRIP1
HDAC1,HDAC2
HDAC1,SOX2
HDAC1,SIN3A
HDAC1,RBBP4
HDAC1,ETV3
HDAC1,CDC5L
HDAC1,HIST1H2BK
HDAC1,MYBL2
HDAC1,SMAD4
HDAC1,CTBP2
HDAC1,RCOR2
HDAC1,EZH2
HDAC1,KDM5B
HDAC1,TAF1A
HDAC1,CHD4
HDAC1,EP300
HDAC1,HDAC5
HDAC1,RUNX1
HDAC1,EED
HDAC1,TRP53
HDAC1,PHB2
HDAC1,TGIF1
HDAC1,ING1
HDAC1,RUVBL1
HDAC1,MEN1
HDAC1,CTBP1
HDAC1,SMARCA4
HDAC1,TRRAP
HDAC1,PHF12
HDAC1,STAT5A
HDAC1,CTNNB1
HDAC1,HIST1H4K
HDAC1,SAP30
HDAC1,HDAC10
HDAC1,JUN
HDAC1,SALL1
HDAC1,RELA
HDAC1,E2F4
HDAC1,MTA3
HDAC1,SALL4
HDAC1,TCF7
HDAC1,ATF2
HDAC1,CCND1
HDAC1,BRD7
HDAC1,KAT2B
HDAC1,RBBP7
HDAC1,SMAD3
HDAC1,TET1
HDAC1,HIST1H2BB
HDAC1,REST
HDAC1,GATAD2B
HDAC1,SP1
HDAC1,TBL1X
HDAC1,RBL1
HDAC1,UBTF
HDAC1,HDAC3
HDAC1,ASH2L
HDAC1,CDKN1A
HDAC1,SMARCA5
HDAC1,SIN3B
HDAC1,HIST1H2AF
HDAC1,SUZ12
HDAC1,RBPJ
HDAC1,TLE1
HDAC1,BRPF1
HDAC1,HDAC7
HDAC1,IRF1
HDAC1,SATB2
HDAC1,SMAD2
HDAC1,HDAC4
HDAC1,TCF7L2
HDAC1,EHMT2
HDAC1,E2F1
HDAC1,RERE
HDAC1,DNMT3A
HDAC1,SMARCC1
HDAC1,MBD2
HDAC1,CHD5
HDAC1,HDAC11
HDAC1,HIST1H2AK
HDAC1,PML
HDAC1,SIRT1
HDAC1,DDX20
HDAC1,NCOR1
HDAC1,RBBP4
HDAC1,GATA3
HDAC1,SIRT1
HDAC1,RERE
HDAC1,JUN
HDAC1,HDAC5
HDAC1,EED
HDAC1,TRP53
HDAC1,IRF1
HDAC1,HIST1H2BK
HDAC1,TCF7L2
HDAC1,ATF2
HDAC1,BRPF1
HDAC1,SATB2
HDAC1,ETV3
HDAC1,SMAD2
HDAC1,SIN3A
HDAC1,CTBP2
HDAC1,TGIF1
HDAC1,TET1
HDAC1,UBTF
HDAC10,SIN3B
HDAC10,HDAC2
HDAC10,CHD5
HDAC10,RBBP7
HDAC10,SAP30
HDAC10,SALL1
HDAC10,HDAC3
HDAC10,HDAC11
HDAC10,PHF12
HDAC10,NRIP1
HDAC10,CHD4
HDAC10,NCOR1
HDAC10,MBD2
HDAC10,NRIP1
HDAC10,HDAC2
HDAC10,SIN3A
HDAC10,RBBP4
HDAC10,HIST1H2BK
HDAC10,CHD4
HDAC10,HDAC5
HDAC10,PHF12
HDAC10,SAP30
HDAC10,SALL1
HDAC10,RBBP7
HDAC10,HDAC1
HDAC10,HIST1H2BB
HDAC10,HDAC3
HDAC10,SIN3B
HDAC10,HDAC7
HDAC10,SATB2
HDAC10,HDAC4
HDAC10,RERE
HDAC10,MBD2
HDAC10,CHD5
HDAC10,HDAC11
HDAC10,NCOR1
HDAC10,HDAC7
HDAC10,HDAC4
HDAC10,HIST1H2BB
HDAC10,HDAC1
HDAC10,RBBP4
HDAC10,RERE
HDAC10,HDAC5
HDAC10,HIST1H2BK
HDAC10,SATB2
HDAC10,SIN3A
HDAC11,SIN3B
HDAC11,HDAC2
HDAC11,SIRT3
HDAC11,CHD5
HDAC11,RBBP7
HDAC11,SAP30
HDAC11,SALL1
HDAC11,HDAC3
HDAC11,NRIP1
HDAC11,HDAC2
HDAC11,SIN3A
HDAC11,RBBP4
HDAC11,CHD4
HDAC11,HDAC5
HDAC11,PHF12
HDAC11,SAP30
HDAC11,HDAC10
HDAC11,SALL1
HDAC11,RBBP7
HDAC11,HDAC1
HDAC11,HDAC3
HDAC11,SIN3B
HDAC11,HDAC7
HDAC11,SATB2
HDAC11,HDAC4
HDAC11,RERE
HDAC11,SIRT2
HDAC11,MBD2
HDAC11,CHD5
HDAC11,SIRT3
HDAC11,SIRT1
HDAC11,NCOR1
HDAC11,PHF12
HDAC11,NRIP1
HDAC11,CHD4
HDAC11,NCOR1
HDAC11,SIRT2
HDAC11,MBD2
HDAC11,HDAC10
HDAC11,HDAC7
HDAC11,HDAC4
HDAC11,HDAC1
HDAC11,RBBP4
HDAC11,SIRT1
HDAC11,RERE
HDAC11,HDAC5
HDAC11,SATB2
HDAC11,SIN3A
HDAC2,KAT2B
HDAC2,SMARCB1
HDAC2,DNMT1
HDAC2,SIN3B
HDAC2,EHMT2
HDAC2,SUZ12
HDAC2,RB1
HDAC2,DNMT1
HDAC2,NRIP1
HDAC2,SOX2
HDAC2,SIN3A
HDAC2,RBBP4
HDAC2,ETV3
HDAC2,CDC5L
HDAC2,HIST1H2BK
HDAC2,CTBP2
HDAC2,RCOR2
HDAC2,EZH2
HDAC2,TAF1A
HDAC2,CHD4
HDAC2,RNF2
HDAC2,SMARCB1
HDAC2,EZH1
HDAC2,CBX6
HDAC2,EP300
HDAC2,HDAC5
HDAC2,RUNX1
HDAC2,EED
HDAC2,TRP53
HDAC2,SMARCA2
HDAC2,ING1
HDAC2,CTBP1
HDAC2,SMARCA4
HDAC2,PHF12
HDAC2,HIST1H4K
HDAC2,SAP30
HDAC2,HDAC10
HDAC2,JARID2
HDAC2,CBX7
HDAC2,SALL1
HDAC2,MTA3
HDAC2,SALL4
HDAC2,ASXL1
HDAC2,BMI1
HDAC2,BRD7
HDAC2,KAT2B
HDAC2,RBBP7
HDAC2,HDAC1
HDAC2,TET1
HDAC2,HIST1H2BB
HDAC2,REST
HDAC2,GATAD2B
HDAC2,TBL1X
HDAC2,UBTF
HDAC2,HOPX
HDAC2,HDAC3
HDAC2,PHC1
HDAC2,CBX8
HDAC2,SMARCA5
HDAC2,SIN3B
HDAC2,HIST1H2AF
HDAC2,SUZ12
HDAC2,RBPJ
HDAC2,BRPF1
HDAC2,HDAC7
HDAC2,SATB2
HDAC2,HDAC4
HDAC2,TCF7L2
HDAC2,EHMT2
HDAC2,CBX4
HDAC2,RERE
HDAC2,SMARCC1
HDAC2,MBD2
HDAC2,CHD5
HDAC2,HDAC11
HDAC2,HIST1H2AK
HDAC2,PML
HDAC2,SIRT1
HDAC2,DDX20
HDAC2,NCOR1
HDAC2,RB1
HDAC2,RUNX1
HDAC2,CDC5L
HDAC2,SMARCA2
HDAC2,CBX8
HDAC2,CBX4
HDAC2,BMI1
HDAC2,SALL4
HDAC2,CHD5
HDAC2,RBBP7
HDAC2,SAP30
HDAC2,BRD7
HDAC2,SALL1
HDAC2,SMARCA4
HDAC2,HDAC3
HDAC2,RBPJ
HDAC2,GATAD2B
HDAC2,HDAC11
HDAC2,SMARCA5
HDAC2,PHF12
HDAC2,NRIP1
HDAC2,CHD4
HDAC2,ING1
HDAC2,RCOR2
HDAC2,EP300
HDAC2,MTA3
HDAC2,NCOR1
HDAC2,HIST1H2AF
HDAC2,MBD2
HDAC2,HIST1H2AK
HDAC2,RNF2
HDAC2,CTBP1
HDAC2,REST
HDAC2,EZH2
HDAC2,HOPX
HDAC2,HDAC10
HDAC2,PML
HDAC2,HIST1H4K
HDAC2,TBL1X
HDAC2,HDAC7
HDAC2,SMARCC1
HDAC2,DDX20
HDAC2,TAF1A
HDAC2,HDAC4
HDAC2,SOX2
HDAC2,HIST1H2BB
HDAC2,HDAC1
HDAC2,RBBP4
HDAC2,SIRT1
HDAC2,RERE
HDAC2,HDAC5
HDAC2,EED
HDAC2,EZH1
HDAC2,TRP53
