RamDA_mESC_24h_A04,RamDA_mESC_24h_A05,RamDA_mESC_24h_A06,RamDA_mESC_24h_A08,RamDA_mESC_24h_A09,RamDA_mESC_24h_A10,RamDA_mESC_24h_A11,RamDA_mESC_24h_A12,RamDA_mESC_24h_B01,RamDA_mESC_24h_B02,RamDA_mESC_24h_B03,RamDA_mESC_24h_B04,RamDA_mESC_24h_B05,RamDA_mESC_24h_B06,RamDA_mESC_24h_B07,RamDA_mESC_24h_B08,RamDA_mESC_24h_B09,RamDA_mESC_24h_B10,RamDA_mESC_24h_B11,RamDA_mESC_24h_B12,RamDA_mESC_24h_C01,RamDA_mESC_24h_C02,RamDA_mESC_24h_C03,RamDA_mESC_24h_C04,RamDA_mESC_24h_C05,RamDA_mESC_24h_C06,RamDA_mESC_24h_C07,RamDA_mESC_24h_C08,RamDA_mESC_24h_C09,RamDA_mESC_24h_C10,RamDA_mESC_24h_C11,RamDA_mESC_24h_C12,RamDA_mESC_24h_D01,RamDA_mESC_24h_D02,RamDA_mESC_24h_D03,RamDA_mESC_24h_D04,RamDA_mESC_24h_D05,RamDA_mESC_24h_D06,RamDA_mESC_24h_D07,RamDA_mESC_24h_D08,RamDA_mESC_24h_D09,RamDA_mESC_24h_D10,RamDA_mESC_24h_D11,RamDA_mESC_24h_D12,RamDA_mESC_24h_E01,RamDA_mESC_24h_E02,RamDA_mESC_24h_E03,RamDA_mESC_24h_E04,RamDA_mESC_24h_E05,RamDA_mESC_24h_E06,RamDA_mESC_24h_E07,RamDA_mESC_24h_E08,RamDA_mESC_24h_E09,RamDA_mESC_24h_E10,RamDA_mESC_24h_E11,RamDA_mESC_24h_E12,RamDA_mESC_24h_F01,RamDA_mESC_24h_F02,RamDA_mESC_24h_F03,RamDA_mESC_24h_F05,RamDA_mESC_24h_F06,RamDA_mESC_24h_F07,RamDA_mESC_24h_F08,RamDA_mESC_24h_F09,RamDA_mESC_24h_F10,RamDA_mESC_24h_F11,RamDA_mESC_24h_F12,RamDA_mESC_24h_G01,RamDA_mESC_24h_G02,RamDA_mESC_24h_G03,RamDA_mESC_24h_G04,RamDA_mESC_24h_G05,RamDA_mESC_24h_G06,X,RamDA_mESC_24h_G07,RamDA_mESC_24h_G08,RamDA_mESC_24h_G09,RamDA_mESC_24h_G11,RamDA_mESC_24h_G12,RamDA_mESC_24h_H01,RamDA_mESC_24h_H02,RamDA_mESC_24h_H03,RamDA_mESC_24h_H04,RamDA_mESC_24h_H05,RamDA_mESC_24h_H06,RamDA_mESC_24h_H07,RamDA_mESC_24h_H08,RamDA_mESC_24h_H09,RamDA_mESC_24h_H10,RamDA_mESC_24h_H11,RamDA_mESC_24h_H12
1.02071068,1.452206943,0.804115331,0.334250885,0.886372,0.712426248,1.382579939,0.466131348,0.704323074,0.865546471,1.367803308,0.576094409,1.869190778,0.874797842,1.261251776,2.005915082,1.531793673,1.183371869,1.690383954,0.831606467,1.795901195,0.489563815,1.596886523,1.100852799,1.954239097,0.884477019,1.306735114,1.384521611,0.762301213,1.686877087,0.668735911,0.610873362,0.430378818,1.251646999,1.978641577,1.837788939,0.599739958,1.492558945,2.293940965,1.407866263,1.503399428,0.628094124,0.709371295,1.000086378,0.971135334,0.697443774,1.297801651,1.27936569,1.083673542,1.255012099,1.145675556,1.405550165,0.661244937,1.300512394,1.529031817,0.936290829,0.525388097,1.631859888,0.674467467,1.722536844,0.233490003,1.562735361,0.87742769,2.177543944,0.700725497,2.058565448,0.962457758,2.36459909,0.869798216,0.357995205,1.164829707,0.476464359,2.199959639,Pdk1,1.721600612,1.85553844,1.496918581,0.861905511,1.636598876,0.787399545,1.07707496,1.486070798,0.313228274,0.25481136,1.138463086,0.922887736,1.558561771,1.202725269,1.088339116,1.004122371,0.370312431
0.05532718,0,0,0,0,0.055645357,0,0.080762263,0.020862144,0,0,0,0,0.126028291,0.066340968,0,0,0,0,0,0,0,0,0,0.255854879,0,0,0.388938586,0.871560349,0,0.171634438,0,0,0.086810286,0,0.023655469,0,0.028594698,0.141954331,0,0.129379004,0.277600204,0,0.063508729,0,0.290624437,0,0.157511751,0.12266413,0,0.252371327,0,0,0,0,0.4075684,0.069184406,0,0,0,0,0,0,0.192538619,0,0.074400657,0,0,0,0.472435273,0.024078819,0.074786095,0,Pdpn,0,0,0,0.275019,0.198838464,0,0.075149708,0,0,0,0,0,0.315116168,0,0,0.28981735,0
1.295391179,0.671989154,0.856013446,0.975061604,1.040859308,0.426243106,1.365525211,3.929409118,2.043210523,1.538205563,0.904983136,1.335015068,0.663992521,2.20596048,2.919665564,0.907029738,1.740862444,1.321552097,1.243885512,1.542855541,1.035501177,1.807159166,1.209826866,2.74464488,0.449999756,1.367549063,2.278731568,0.789870266,1.113907022,1.880987894,1.944842674,1.361830554,1.372868662,0.753625574,2.547469299,1.73433502,0.853155954,1.152481666,0.853941453,1.689895111,2.536094891,2.154971649,1.121594396,1.415053276,1.097686769,3.005878382,1.791117761,1.096172711,3.123984578,1.177348064,1.090173594,0.900970024,0.654771956,1.866206362,0.83415509,1.894841761,1.692069881,1.288205079,2.468563241,1.685000628,1.328094332,1.204038604,2.04561731,1.81716466,1.479523086,1.83072914,2.649753715,3.006793713,0.886722089,1.146809605,1.307533795,1.831019154,0.593101857,Peg3,0.753943298,0.898924501,1.387315999,1.370995117,1.380867097,1.682496024,0.926324413,1.468865302,2.078217085,1.899420958,0.693611945,1.83941037,1.126397309,1.711301214,1.052845432,2.075935574,2.16786419
1.502561377,2.128644205,2.052193988,2.048606303,2.329746912,1.995883135,1.602045591,1.697191949,1.719664331,2.00407787,1.494321471,2.001137786,2.414783682,2.096165694,1.487423353,1.584814632,2.406832328,1.541632441,1.885544824,1.660218829,2.190027416,1.962729445,1.950534093,1.55506393,1.737729609,2.131377513,2.249029948,1.970349001,2.019544084,2.45217484,2.16724205,1.740453859,1.793485779,1.885467728,2.093679221,1.833473096,1.954785405,1.99840755,2.538111245,1.731276052,1.710790494,2.066313447,1.837287605,2.126665971,1.870812416,1.651763402,1.778927305,1.546810401,2.357525344,1.951519784,1.996937165,1.756644421,1.982133209,2.017123705,1.806158085,2.149610594,1.961168181,1.848140114,1.916493604,1.985666699,2.589339991,2.349030108,1.510545735,1.971423182,2.285527753,2.050583346,1.627469697,1.973256213,1.920530578,2.179588443,1.998708403,1.928026779,2.16789561,Pelp1,1.709449739,2.134089411,1.62638704,1.610326318,2.220517562,1.57455217,1.996231961,2.280660523,1.974244892,1.683204097,1.74184748,1.588166855,2.233580567,1.248358668,2.31483004,2.155965874,1.923303762
1.144948435,0.528745065,0.51128493,1.132483619,0.720574928,1.126079616,0.381977324,0.772627941,0.659568038,0.559525634,1.161061094,0.626718338,0.767187094,1.028882474,0.169008706,0.865011929,0.654936731,0.811233321,0.872542272,0.447017342,0.900464796,0.423325931,1.342587637,0.746251587,0.459603441,0.546265003,0.874093877,0.866248452,0.44266344,1.028989915,0.157217454,0.696346452,0.413164863,0.267192058,0.805179264,0.70733542,1.009758494,0.30942242,0.421411656,0.702383434,0.462749132,0.797686882,0.407664782,0.654621749,0.988070248,0.265684666,0.71280196,0.705585417,0.662032193,0.482878761,1.774382126,0.545380023,0.578669174,0.450887566,0.841821075,1.592354825,0.852665604,0.664548248,0.930159854,0.576000844,0.214826655,0.620415814,0.576952038,0.346206769,0.376651944,0.487628215,0.431523085,1.105527282,0.545167298,0.527673973,0.870473248,0.661620435,0.40221331,Per1,0.839093076,0.096679567,1.005154126,0.998086247,0.534969068,0.325952378,1.011303438,0.26364961,0.726334071,0.847168638,0.720313233,0.837988386,0.447889844,0.676930524,0.674364987,0.675007003,0.388993103
1.277579696,1.892675477,1.932946127,1.820343466,2.420310162,2.571616866,1.294599836,1.51674444,0.996573839,2.236193513,1.709068942,1.184079817,1.65641726,1.424401375,1.40857126,1.616597237,2.500232727,1.398267204,2.547382343,1.666560335,1.484807683,2.079857845,0.752146219,1.038812378,1.416587844,1.3006488,1.876625031,2.774792158,2.036330714,1.012144737,1.700636814,2.608110605,1.372394003,1.539381033,1.545368812,1.953299316,1.439417482,2.613288087,1.875568245,2.342772084,2.638132931,2.409940828,2.212479509,2.435006492,1.056228144,2.144789515,1.835951503,1.726157947,0.805289221,2.008087144,1.61257889,2.129034208,1.07141053,1.930955483,2.063369165,1.125781043,1.885604128,1.305432634,1.495373055,1.488728349,1.697760943,2.519283088,1.177730097,1.512506428,2.221954684,1.698802356,2.283922632,1.472221046,2.42875681,1.924634777,1.602462395,1.643207181,2.332444906,Pfkp,2.574122404,1.886308827,1.848374946,1.449344787,1.932843314,1.012250625,1.569580422,1.901643212,1.2407009,1.706664821,1.493492842,2.312511678,2.519544792,1.812770797,1.209093852,0.941850784,2.353084329
2.03540633,0,0,0.933606093,1.467412662,0.98304724,1.555269404,2.0009192,1.651052772,0.397118493,1.431359468,0.55746936,0.35323033,0.787394205,2.182089248,1.528001093,1.768764135,1.468143589,0.926352176,1.291943609,1.171412221,0.873415784,1.623272758,0.731827088,0,1.010685037,0.960283965,1.143564996,2.197909645,1.768238601,1.320372449,0.906161768,2.030529135,0.056062985,2.060751899,1.842517582,1.193845328,0.650222192,0,1.11698404,1.815780417,2.092482963,0.934148282,0.3611777,1.429849137,2.464138709,2.081428322,0.979860678,1.377798692,1.649321824,0.082536693,0.634236692,0.95821786,1.142066808,1.380080849,1.229040915,1.06128747,0,2.109346424,1.282221758,1.49715288,0,0,0.631020582,1.657654053,1.206294299,1.371274936,0.994027203,0.483481435,1.579724346,2.015771287,1.894149525,0.497383539,Pga5,0.665645749,0.143686822,1.543393014,1.407192884,1.216170009,2.247967846,0.69282201,1.652780332,1.218158723,1.914885241,0.684914076,1.374740164,0.08273689,0.69858916,0.568600329,1.19060621,1.880943617
4.524112772,4.5784051,6.261400943,4.613367502,5.273839509,4.444338535,4.862701464,3.751867725,4.721246792,4.533691249,4.106222296,4.972849673,5.180596594,4.934814161,4.354206535,4.398135279,5.002506169,4.275886264,5.049150954,4.983815362,5.286566767,5.097690877,5.0953387,4.640209164,4.872307612,4.804776507,5.031202219,5.163385695,4.819102501,4.391810333,4.297107181,4.764833385,4.922541853,5.065770627,4.699342767,5.117120889,5.227830613,4.848420269,4.940763762,4.635572802,4.638580789,5.137458791,4.920962422,3.907631681,4.624267365,4.400734471,4.492659707,4.981931809,4.551752435,4.494903358,4.786691575,5.111131658,5.04872751,4.61309882,4.541122514,4.868914347,4.297698298,5.060484207,4.448126987,4.978673249,4.92756411,4.176996895,4.636917277,4.695025789,4.993059572,5.055140171,5.049451161,4.434248644,4.784771981,4.421273313,4.954426768,4.775208051,4.982672926,Phb2,4.386175022,4.872492387,4.47001378,5.04928242,5.021693571,4.636033806,4.923937007,5.038347579,4.655870865,4.942555245,4.98989037,4.53235978,4.808792486,3.764271183,5.045409373,5.043895045,4.374119719
0.653708685,1.520880621,1.880687988,0.580148026,0.620864126,0.785182697,0.575259021,0.844780468,0.521559697,1.323786877,0.711584161,0.917026535,0.66721271,1.53346867,0.846186944,0.608635046,0.633555592,1.12964348,0.906691662,0.511585167,0.774105503,0.705829979,0.364748163,1.160112216,1.6598424,0.606257103,0.772407559,1.211842552,0.605767543,0.962240375,1.112998271,1.036677611,0.774381935,0.505807284,0.936524038,1.078209255,0.913553298,0.899882578,1.32477947,0.795203827,1.107908707,0.49426269,0.920091039,1.059051301,1.648913777,0.93556217,1.162018957,0.635601944,0.600642348,0.958966421,1.953887281,0.534677368,0.908137001,0.882514431,1.449496295,1.057350324,1.031634814,1.411960948,0.645510029,1.277594782,1.000210427,1.474454166,0.847067533,0.681846632,0.706412791,1.546835365,0.924838891,0.69960989,0.672826904,0.841446558,1.074385712,0.565624937,0.547503311,Phc1,1.177200027,0.774982387,0.605633513,0.481318018,0.777455384,1.321383895,0.674295714,0.973012516,0.321029497,0.746729284,1.006935385,0.617797882,1.108704185,1.242134039,0.876722286,0.713403183,1.291638872
0.117796899,0.140778052,0.171686894,0.305618075,0.118946137,0.172942437,0.070754035,0.149929791,0.159521241,0.296187446,0.31261961,0.223560033,0.036694029,0.064893805,0.447958902,0.095046448,0.224881162,0.175139314,0.342741363,0.106011708,0.103697475,0.216706988,0.139208522,0.109204708,0,0.205533775,0.20403802,0.324727438,0.263760425,0.342772184,0.362673997,0.282190847,0.098713374,0.110565821,0.31945691,0.221878035,0.180069441,0.137149942,0.063506804,0.03496909,0.211741639,0.21378003,0.040147892,0.211560127,0.213329825,0.489152126,0.174884226,0.268868159,0.080126609,0.158566977,0.214843194,0.344014644,0.096240012,0.203991276,0.141935393,0.137089433,0.033871605,0.593057919,0.327602404,0.033324323,0.392027714,0.181963806,0.108722488,0.056449594,0.195693387,0.173445078,0.2921282,0,0.033898847,0.201632002,0.106527192,0.040501414,0.053517402,Phf1,0.162994409,0.67145025,0.36050921,0.110208284,0.083454214,0.105049651,0.073531901,0.257134866,0.211765139,0.208696821,0.168590774,0.087749933,0.090028753,0.189825674,0.120980926,0.171387013,0.544768259
1.428950301,1.437966404,1.832647929,2.296940695,1.411400229,1.868228433,1.629199304,1.31575723,1.113060715,1.886444037,1.034752024,1.452787726,1.7728596,2.139540879,1.53375843,1.909492893,2.180501462,1.737327186,2.105961753,1.239689472,1.74899447,1.64415834,1.796167393,2.000913099,2.04908729,2.234503256,2.051820828,1.872869988,2.122720504,2.185497639,2.30998219,1.935652724,0.883928591,1.747615171,1.578440968,2.157793898,1.892684549,2.048449918,1.251820015,1.736299637,1.740195834,1.876411947,2.269754843,1.242276067,2.204886365,1.614138243,1.312492614,1.666244895,1.203748508,1.67558628,2.520599065,1.779082065,1.99626671,1.98155358,1.481527186,2.389655535,1.042557929,1.970950432,1.567438409,1.470888676,2.03217906,1.857571287,1.813851633,1.572248483,1.796652494,1.50313052,1.6615692,1.121956896,1.740212665,1.546784509,1.704161962,1.438949366,1.560626095,Phf12,1.954021289,2.2062865,0.688278601,2.193805259,2.231675445,1.546493326,1.537439885,2.248360901,2.248655884,2.356563936,2.116432599,1.553849348,2.522212289,2.077103427,1.68302015,2.436673521,2.351792881
1.488733591,1.690794349,2.247219712,1.981738719,1.626631186,1.88158419,1.596024969,1.842762611,1.984800567,1.911385122,2.063998722,2.406222232,1.931050842,2.212487354,2.030614201,2.479381519,1.805002982,2.476740269,1.713693805,1.458254548,2.34434097,1.737730914,1.874977286,2.222916611,2.275389742,1.895684318,1.793418522,2.114666993,1.41247671,2.591236445,2.516417989,1.840754575,1.457290555,1.889971494,1.694651831,1.4496364,1.762219665,1.568522205,2.117453641,1.621775638,2.144289902,1.572782982,2.061791968,1.812817249,1.54634321,2.506126527,2.227940895,2.069161789,1.244670116,1.887017067,1.951615992,2.00923723,1.554556238,2.34942764,1.720153252,1.750432583,1.942781175,1.55156899,2.150036151,1.784743249,1.59819554,2.253034442,1.538029164,1.619949847,2.339711496,2.309743505,1.842216232,1.917552435,2.556479172,1.481923029,2.222834804,1.552447657,1.547389264,Phf14,2.385370388,1.862698023,1.925700329,2.17669346,1.550627836,1.908879838,1.980430502,1.729850677,1.557759555,1.054928044,1.903942414,2.32616753,2.025995391,2.412278624,2.409273745,2.311387836,2.716700941
0.06968313,0.121459977,0.198727064,0.204991306,0.092059045,0.278968123,0.365184848,0.247815589,0.191852755,0.127836872,0.071902775,0.272845538,0.181517254,0.406628013,0.268106151,0.217817051,0.304515813,0.177637114,0.207342973,0.25651281,0.308987614,0.350209498,0.25091101,0.035909336,0.216600168,0.067241048,0.234231958,0.288768656,0.06121023,0.207712628,0.185319076,0.395545473,0.098440579,0.207600718,0.275664276,0.281241649,0.13823298,0,0.343969941,0.390640266,0.139856082,0.22332755,0.325670783,0.145083705,0.20261701,0.538169838,0.233653316,0.029785937,0.041082188,0.130473655,0.089032676,0.250847348,0.134765516,0.03688457,0.085611008,0,0.213991714,0.054774052,0.131961641,0.171945676,0.181284313,0.289600527,0.027862684,0.302399914,0.109300413,0.399627035,0.230142712,0.195890656,0.100511243,0.250777846,0.064401206,0.147520331,0.166680515,Phf2,0.195796871,0,0.381370627,0.258298634,0.229314262,0.337305184,0.111854167,0.185756579,0.105338392,0.313923479,0.050588486,0.120105627,0.25413686,0.083247472,0.2830538,0.192671283,0.140574633
2.145137738,2.86339922,3.056262283,2.021888176,1.774518743,2.29356682,2.328804862,2.814022156,2.560042547,2.39845023,2.570662932,2.229098573,2.608777988,2.253601043,2.753349461,1.98055923,2.669947173,1.478455272,2.542120028,1.311716854,2.490846159,2.04831932,1.902817948,2.429744968,3.054539524,2.752560203,2.87539814,1.297492914,2.13109442,2.099568702,2.588033313,1.559747528,1.130163728,2.134859973,2.263947962,2.048642428,1.611157871,2.423448173,2.904512266,2.758305306,2.178769215,1.837494578,1.998886659,1.398171564,2.371126605,3.017304028,1.977058402,2.536911789,2.094266801,1.848520913,2.663719293,2.004090057,1.893824509,2.470078723,2.640700053,2.524381853,2.018880447,2.893342636,2.485983482,2.355534091,2.424269268,3.078908781,2.320601447,1.184210014,1.791438066,2.148259163,2.394707397,2.904318074,1.941370591,1.67223901,2.298005836,2.929583416,2.545318417,Phf20,2.922924307,2.620737483,1.960461689,2.31475709,3.247870758,2.358779902,2.074909802,1.498215798,2.64864983,1.337144447,3.063568029,1.742897609,2.472813057,2.104096503,2.175632063,2.859484688,2.022607997
0.485494336,1.89608563,1.436143414,0.382379763,1.436827858,1.024866329,1.497440775,1.17795828,1.187512544,0.891415555,0.498892924,1.820136186,0.372015224,0.24715096,0.71080557,0.656651912,0.546772013,0.492245809,0.662760231,1.488606614,0.471105431,1.205745244,0.073471067,0.561119723,0.453703321,0.215647958,0.322501392,0.958199141,0.595189877,1.67393657,0.554537559,0.655973385,1.684429652,0.574920416,1.113223161,0.846022147,3.027901612,0.975058789,0.62683169,0.137669337,0.386404012,0.949003847,0.821917047,0.537831579,1.258902201,0.071431344,1.069155436,0.74380164,1.926849182,1.186085478,1.406229843,2.084542299,1.296674847,0.718870741,0.939529129,1.925129904,0.364295127,3.480160378,0.679984259,0.729480595,0.808587898,0.810387465,1.3659455,0.100989406,0.88660343,2.096890682,0.984581768,0.104632549,0.913723136,0.43742644,1.308315963,0.473941372,0.398738399,Phlda3,0.182619158,2.228269322,1.513853083,0.565551628,0.365176422,0.514800979,2.00513663,1.063366116,0.837803546,0.570164814,2.600785994,2.568844026,2.552461976,0.565805293,0.639317122,1.38918567,1.16037248
0.641972197,0.80617806,0.433001595,0.808980008,1.937935228,0.733970253,1.206484911,1.644228721,2.026784303,0.105051845,2.036645372,1.419855418,1.081266864,1.058770222,1.695617525,1.200285137,0.128481951,0.232058202,1.139083433,1.730199744,1.203561705,1.065601113,2.412689014,1.047327794,0,0.63954832,1.080543836,1.582769972,1.035587916,1.169321241,0.873373891,0.612791809,0.968178245,1.500601748,0.905918223,2.017489939,0.139011999,0,1.169590742,0.749058772,0.449450175,1.490675067,0.355635565,0.086985889,0.300037157,0.376345037,0.723476386,0.838704344,1.71457489,0.808007001,0.386823302,0.747724986,1.234470178,1.350900111,0.900321811,0.913585176,0.654058159,0.663500685,0.08971324,0.287871432,1.110710621,0.038638789,1.577885223,0.890293045,1.009850146,0.531797663,2.307196883,2.226449313,0.21138055,0.57547898,1.424302109,0.512786231,0.850739873,Phldb2,0.726522545,0.210187256,2.000694334,1.771338707,0.863738516,2.240953844,1.204954682,0.250077896,1.44462501,0.646615275,1.690400062,1.392184599,0.450646555,0.791995207,1.265869412,1.079817581,0.475235512
0.258752641,0.557517787,0.189248208,0.432806848,0.367605932,0.41615455,0.407851772,0.554840043,0.462240994,0.646844644,0.187965344,0.441886829,0.356696051,0.516565902,0.494725551,0.7839428,0.211360891,0.255054012,0.467898716,0.193199032,0.463178384,0.432129398,0.358840226,0.607493255,0.365806932,0.587451478,0.488846766,0.518268459,0.458816871,0.455235082,0.284442897,0.597763336,0.456116854,0.575484496,0.298266366,0.29203091,0.471587737,0.515796416,0.479143219,0.522007255,0.726866702,0.550956271,0.293845798,0.58219113,0.525174271,0.760076699,0.535818622,0.412203883,0.387267724,0.40056439,0.534424948,0.301575124,0.591101343,0.913639438,0.432669816,0.413743012,0.482307309,0.47219827,0.333934429,0.371565075,0.432673629,0.433163849,0.775378759,0.320375456,0.46934954,0.625397817,0.451544389,0.400839134,0.493922959,0.437753203,0.367753304,0.286479749,0.184317673,Pias1,0.494544191,0.356107201,0.368302656,0.262058263,0.76942761,0.397936393,0.418883764,0.099521957,0.541295059,0.419161617,0.331568206,0.369172812,0.32319165,0.52022309,0.359885604,0.52041481,0.673921666
1.147678557,1.203726591,1.0406558,1.0124869,1.162180311,1.61420958,1.111895688,0.902219803,0.820629755,1.391445764,0.812879905,1.155509515,1.737015448,1.742773146,1.325715809,1.496647279,1.332343358,1.269320344,1.078514508,1.181631569,0.884772146,1.532913543,0.740480968,1.343990279,2.17958427,1.35300701,1.626210552,0.724441631,1.284106295,1.130744638,1.735298921,1.649239483,1.37004054,1.392379732,1.467376785,0.829592548,1.156950186,1.134190631,1.792755958,1.306260234,1.915266046,1.231507317,0.83999267,1.424984396,0.753593012,1.562775189,1.411104796,1.092042343,0.717726929,1.145054861,2.07045011,0.981731218,0.859082875,1.522853863,1.469551957,0.891585464,0.799766496,2.13239826,1.657446048,0.910959715,1.429990555,1.485314399,1.68071577,1.523587911,1.634940875,0.807887089,1.173360008,1.474089458,1.14392631,1.133984511,1.629809523,1.664723387,1.093213573,Pias2,1.14924714,1.325403989,0.969071318,1.412954995,1.08776442,1.151434671,1.553153216,1.392132638,1.462944766,1.380218789,1.8154004,0.974207146,1.519850792,1.471682091,0.934952542,1.501540288,0.969858689
0.189963062,0.835313388,0.656956465,1.799872608,0.708672769,1.38786434,1.362831551,2.089565487,1.816148325,0.892754353,2.015459452,0.515908609,0.613759321,0.983257166,1.929414362,0.845217952,1.212628051,0.549849237,1.581934961,1.709632255,0.929136248,0.868835312,1.165779964,0.390779982,1.072593827,1.52138272,2.02213183,1.31971789,1.397268238,1.606833785,1.730045362,1.387360876,1.457160856,0.705831206,1.499406894,1.566365108,0.852706768,1.218425779,0.388929826,2.309805391,1.222313939,1.525409073,1.861293482,1.756865209,1.223361489,1.298346354,1.962585295,0.939250513,0.746973551,1.869334301,0.506046118,0.65153613,1.206068588,1.526613084,1.007432456,1.506280751,0.530017913,0.898724677,1.178330073,0.667305279,1.325610366,1.231593271,1.408617243,1.769898685,1.167169785,0.510555974,0.736030138,1.434557693,0.548996897,1.166212917,1.231243657,0.650646566,0.523386561,Pias3,1.177168092,1.257532252,1.999174851,1.236536962,1.321418424,0.805850599,0.739219978,1.542517107,1.418465206,1.757767657,0.990796326,1.643100549,1.384479867,1.362916298,1.08693666,1.720336756,1.911862534
0,0.135324687,0.098774593,0,0.086347389,0.059866701,0.203532305,0.143929777,0.074614921,0.211482042,0,0.126822755,0,0.230634006,0.228342305,0,0.053440468,0.170879023,0.11351388,0.040721219,0,0.406754519,0.060725436,0,0,0,0.096777476,0.108822039,0,0.072120125,0.106658094,0.014622427,0.033335227,0.124863882,0.115050948,0,0,0,0,0,0,0.27605291,0.039760805,0.075707066,0,0,0.132154507,0,0,0.074487069,0,0.070788118,0.090613842,0.081321311,0.082253675,0.207869306,0,0,0,0.107490929,0.073528334,0.097050437,0,0.0844045,0,0,0,0.188482128,0,0,0.101024427,0,0,Pitx1,0,0,0,0,0.309573714,0.092612096,0,0.092119398,0.099819393,0.191555603,0,0,0.089175387,0.044688237,0.037160945,0.190088187,0.057490078
0,0,0,0,0,0.180707257,0.034307189,0,0,0,0,0,0,0,0,0.205893251,0,0,0,0,0.095919801,0.033171992,0.214552974,0,0,0.086499516,0,0,0,0,0,0,0,0,0.040526787,0,0.051274467,0,0,0,0,0.284724976,0,0,0,0,0.422111061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112857918,0,0,0,0,0,0.111037707,0.0964415,0.111260257,0,0,Pitx2,0,0,0.111061501,0.179635159,0.141006068,0,0.116423917,0.17078191,0,0,0.114781796,0,0,0,0,0.061724703,0
0.234271634,0,0,0,0.210249771,0,0.566153708,0,0.081986994,0.225727898,0.173061974,0,0.251457493,0.280398446,0.260948165,0,0.787499465,0.591382165,0.358633027,0.784448037,0.684026672,0,0.25172975,0.044556165,0,0.268859987,0.497029706,0.45742877,0.243635327,0,1.105961033,0,0.863693407,0.30146045,0.55474739,0,0.241812805,0.14183214,0,0.383329704,0.177438833,0,0,0,0,0.382010137,0.420932513,0.064101203,0,1.305655536,0,0,0.661127593,0.228270538,0,0,0.045828164,0,0.193913658,0,0.555716648,0,0,0,0,0.313844953,0.169459488,0,0.071799268,0.522255451,0.17835575,0.641269848,0.318112613,Pknox2,0,0,0.448535378,0.318198547,0.377742071,0.167451428,0,0.064618068,0.311627476,0.383671815,0,0.046020608,0,0,0.304645002,0.330177869,0.054100352
0.989489748,0.170507138,0,0.61471961,0.443078375,0,0.847693635,0,0.702626501,0.426354282,0,0,0.376733905,0.536399683,0.88083248,0.243813638,0.207388144,0.529538795,0.974462228,0.389296019,0.538706349,0.187134807,0,1.030968679,0.393295453,0.538174556,0.377302821,0,1.187689006,0,0,0,0.381370662,0.441325685,1.083764778,0.603949443,1.098848588,0.704316792,0.110588113,0.236028594,0.490041561,0.41201007,0,0,0,1.19781612,0.144482051,0.525369904,0.486987459,0.353628853,0.283416237,0.176571848,0.567113606,0.519698343,0,0.584865643,0.392667002,0.336686076,1.010395536,0,1.042494744,0,0.416224978,0.283823696,0.305003081,0.164643344,0.849983903,0.248258673,0.941130194,0.504872735,0.833332308,1.67853675,0.215953291,Pla2g1b,0.889771957,0.634193929,0.220072548,0.163406035,1.183052027,0.620110011,0.229852981,0.029191378,0.177796344,0.104409781,0.261365374,0.34962816,0.575948614,0,0.564637341,0.225686636,0.53807297
0,0.487402708,0.201220486,0.061299047,0.255453057,0.873509816,0,0,0.597157291,0.590102378,0,0.198397032,0,0,0.138414353,0.130460173,0.153698825,0.10093687,0.089264143,0.08919816,0.151631896,0.326474907,0,0.097657102,0.335334966,0.766852478,0.780334066,0.165882549,0.459778904,0.426360547,0.010697406,0.198878792,0,0.295720615,0.251410917,0.413774302,0.055099261,0.156570283,0,0.055875279,0.970673209,0.178931588,1.039729636,0.468121211,0.51225265,0.358302751,0.671911764,0.769203627,0.172539647,0.497712177,0.741797187,0.487046492,0,0.330180284,0.239933377,0.125653862,0,0.307201549,0.174452952,0.122466734,0.132720012,0.186763917,0.510550741,0,0.154387434,0,0.445687985,0.045685812,0.237300607,0.086985923,0,0,0.116298751,Plag1,0.412739247,0,0.092681847,0.722387736,0.51915075,0.662972288,0.162525857,0,0,0.038888972,0,0,0.343262769,0.435353652,0.199503117,0.168695838,0.069744675
0.271780531,0.485807534,0.222260713,0.268216312,0,0.124621452,0.351144139,0.548286086,0.31105038,0.23394614,0.157387575,0.131796826,0.062368841,0.220230449,0.570118106,0.215151392,0.241403266,0.270028688,0.242396761,0.242304929,0.296242942,0.274542642,0.377447171,0.312202551,0.093587149,0.147459393,0.363504335,0.271530084,0.361521774,0.360421464,0.750828128,0.786196893,0.382533499,0.155533759,0.338911588,0.145615251,0.197216862,0.069000593,0.235276698,0.22600424,0.193464706,0.154377284,0.395462077,0.08983297,0.355438573,0.176888335,0.24347961,0.103667208,0.289963169,0.395941212,0.038558823,0.24911162,0.077535406,0.190502018,0.24150628,0.41097039,0.293264128,0.069148459,0.225097208,0.114177372,0.337299654,0.382100134,0.393510921,0.00727822,0.39787249,0.279442107,0.190823066,0.507676999,0.174336562,0.369990908,0.239029253,0.24422948,0.124742098,Plagl2,0.265153615,0.130556427,0.37858326,0.41055483,0.056836657,0.385967174,0.191640507,0.242023293,0.227561674,0.377492443,0.210174042,0.234179649,0.242810883,0.028707087,0.100614431,0.648428992,0.272338077
